,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
q[0],0.9627835034722196,0.00024107391468813834,0.01043045232701897,0.9401764166822315,0.9560457080762608,0.9635877006146537,0.9702937533859641,0.9801115685535426,1872.0,1.0034695364179318
q[1],0.8155449213205871,0.0004357751837674917,0.01767443118591338,0.7806251437615308,0.8033259044972002,0.8154597799818154,0.8275763099962519,0.8495691169905806,1645.0,0.9999753962364879
q[2],0.7525790456551913,0.00048332999401151964,0.01853745387200031,0.7157523838340045,0.7398267533604381,0.7532645834017506,0.7655408752126025,0.7876569262498758,1471.0,1.0030598349069806
q[3],0.7332601945335739,0.00042384068638136264,0.017516469508843373,0.6977817799904256,0.7220579484721501,0.7333830168322503,0.7448077730478513,0.7670600080190644,1708.0,1.003214855285818
q[4],0.7204747311526029,0.0004384553583047225,0.018679433308465557,0.6840397993978216,0.7073742675445651,0.7209469977828682,0.7333596048365607,0.757475813146528,1815.0,1.0018393876172031
q[5],0.7860614779745535,0.0004831391918057892,0.020600094276522367,0.7448135304664889,0.7719517848848689,0.7866143219828826,0.8002900489778375,0.824856934562032,1818.0,1.001186747220733
q[6],0.9985696974928466,4.176676480394556e-05,0.0021008309034131964,0.9924473224692478,0.9981380919554712,0.9994007269812273,0.9998956655670442,0.9999996365966568,2530.0,1.0005620966904196
q[7],0.8492534219940416,0.0007811310418597113,0.030792815799814844,0.7887604825031124,0.8288013151089753,0.8493041356471935,0.8700438283235425,0.9095116467774895,1554.0,1.0023147668502446
q[8],0.9063100408689659,0.0004051172662590264,0.01831112117860304,0.8690039897676132,0.8943374424516164,0.9069207180031271,0.9190486155625296,0.9402256047333766,2043.0,1.000460869335613
q[9],0.6815766111542,0.0006482106954612085,0.024036295894993207,0.6327265107515443,0.6656061946720779,0.6822082309746472,0.6977163310688212,0.7283384110917484,1375.0,0.9996797765268383
q[10],0.957565645535775,0.0004607185983889032,0.01743440993331451,0.9202993663918659,0.9466981004865953,0.9588071271633272,0.9695378414142877,0.9881867011751364,1432.0,1.0005602178780737
q[11],0.6365074988880969,0.0005352482660491369,0.022544057154635453,0.5916400333876013,0.620993430207964,0.6371800109624087,0.651858676958752,0.6806521305923953,1774.0,1.0011462593077594
q[12],0.7658979536172369,0.0006673859122071627,0.02614756340794149,0.7125571828642179,0.7489841690954052,0.7664051286240267,0.7835833701185333,0.8171260652937548,1535.0,1.0026543793500455
q[13],0.7835023617782033,0.0008415387094152156,0.03000176969269666,0.7239502065448935,0.7630677333473481,0.7844308912687181,0.8041172577118507,0.8402431489852531,1271.0,1.0017629108196293
q[14],0.9387643958975604,0.0007335347393605992,0.02446093648656752,0.8859225833613382,0.9234049351920898,0.94010762237089,0.9561295488267354,0.9821447297672065,1112.0,1.0003927568375643
q[15],0.9975478501885006,6.977134090092578e-05,0.0036535141590628047,0.986846181634525,0.9967852697005859,0.9990065146369012,0.9998074386256321,0.9999992010798144,2742.0,1.0004137004940956
q[16],0.9977772823384864,6.534351077836612e-05,0.0033599529038109205,0.9880124326684261,0.9971102277680425,0.999156872079902,0.9998756437176537,0.9999996105513298,2644.0,0.9998770100308911
q[17],0.6349320472514626,0.0006055132941494485,0.027562496910469428,0.5789536030827217,0.616508199273636,0.6345950140925705,0.6531601560478955,0.6886206435527193,2072.0,1.0004395920857012
q[18],0.5546951938278842,0.0005329850481158076,0.02419071116608439,0.5089419256204678,0.5377975286583917,0.554433512261977,0.5714105986964197,0.6029487476544408,2060.0,0.9998120618439672
q[19],0.7409007449029997,0.0005717639603544547,0.02587508311070152,0.6883428324783554,0.7240793403474808,0.7411261137923639,0.75800035153563,0.7914563988115877,2048.0,1.0013321312913546
q[20],0.846354536818876,0.0006398584765378149,0.025951763738627624,0.7918337238566134,0.8288429522365384,0.8474992705873611,0.8643166344427874,0.8952983841796672,1645.0,1.0020588803354449
q[21],0.7502061295660707,0.000841323381840878,0.032080797959807325,0.6854568432085586,0.7291560582607193,0.7505555626898945,0.7723889752752925,0.8108891545109312,1454.0,1.0005036832350573
q[22],0.6006066988592582,0.0006384070355695797,0.02562391203304628,0.5502833392958606,0.5836857417776311,0.6013534488514485,0.6174335717356195,0.6506445398101494,1611.0,1.0021242171571534
q[23],0.7874752464491664,0.0008029274781233278,0.03162148197000941,0.7242329562799379,0.765865566464843,0.7891677676301949,0.8096229904390273,0.8465620782587588,1551.0,1.000023824156145
q[24],0.989256424308042,0.00026930613743599534,0.012550937342486815,0.9557188022875325,0.9841202358892664,0.993829162527293,0.998712686526636,0.9999910842548524,2172.0,1.0009664267090592
q[25],0.9241474295968064,0.0005604113878930231,0.022430461424938528,0.877848340911658,0.9098591033536505,0.9248397516816842,0.939403620963608,0.9665306528626304,1602.0,1.0009757700779935
q[26],0.6803955381920606,0.000891766082338182,0.036267590452591925,0.6091578416175626,0.6552553628963171,0.6808447618984697,0.7060874612493621,0.749493474176067,1654.0,1.001739578441161
q[27],0.914522653921355,0.0007186700609644573,0.030089883829806142,0.8505267310171452,0.8951880415261038,0.9173618064768401,0.9361398517161243,0.9672840027994514,1753.0,1.0017228535517542
q[28],0.7745884848563751,0.0007848351615515235,0.03047748473968726,0.7152582450329217,0.7536531635575339,0.7746421935671,0.7957454231137574,0.8325249763235432,1508.0,1.000801237749306
q[29],0.9975046041052982,6.863693641485746e-05,0.0037518735017010576,0.9870528920343653,0.9966535800417483,0.9989929293508389,0.999808715900852,0.9999982662178852,2988.0,1.000162134365234
q[30],0.8160374232392316,0.0008192424040011459,0.030367272714052776,0.7563134243323287,0.7953270137579971,0.8164659247787389,0.8375439814796597,0.8746955016004214,1374.0,1.0003046541594653
q[31],0.5612848732682106,0.0007106235410111564,0.026947534300978626,0.5106770483143521,0.5423817109533919,0.5614514910905432,0.5788707764379807,0.613980882570132,1438.0,1.0020967375801948
q[32],0.9965848817925796,8.8233715305735e-05,0.004899156682209982,0.9826135752173859,0.995460159151865,0.9985752125147389,0.9997245241617119,0.9999980991558877,3083.0,0.9995896913906995
q[33],0.7433957086054168,0.0007379564646179266,0.03139568976858471,0.6810997869107023,0.7223856229079824,0.7439315951618651,0.765410473853893,0.802277937870409,1810.0,1.0002676355090434
q[34],0.6638586673270435,0.0009301768459356667,0.03415155405593696,0.599447238083338,0.6400733944406333,0.6633908838865421,0.6867765419577133,0.7319715130455229,1348.0,1.0021445851879156
q[35],0.9957984327821097,0.00012212643511260544,0.005975465636335995,0.9787622105720337,0.9943375616805139,0.9981449306543526,0.999631210657981,0.9999985924935881,2394.0,1.0005970183551627
q[36],0.9974781079934892,6.361039421649413e-05,0.0036458246253846384,0.9872806644383452,0.9967354385364198,0.9988897390013964,0.999772745467518,0.9999990528183118,3285.0,1.0009759673197545
q[37],0.9971122017522263,8.895414262150319e-05,0.0044236243124387955,0.9847185734178616,0.9962174868896166,0.9989196042603312,0.9998186585993278,0.999999406796414,2473.0,1.001343647833415
q[38],0.8949712175378495,0.0005942295009165582,0.026132589334678526,0.8406754765240025,0.8779690256057828,0.896306653145282,0.913617688804781,0.9417272505817564,1934.0,1.0026944925549566
q[39],0.9972506972712608,7.949010014665383e-05,0.004110491416001644,0.9853941630694716,0.9963559066562986,0.9988551993743506,0.9997708311568212,0.9999987332804203,2674.0,0.9994778603420321
q[40],0.7967991436026177,0.0008088310213607568,0.03228239056261118,0.7340050930151348,0.7749167183873915,0.796615169920315,0.8185945484493202,0.8613035641286674,1593.0,1.0015816935202864
q[41],0.457385779511739,0.0005355173128655687,0.02240229645957818,0.4141948446498225,0.4419753139834154,0.45689413989401084,0.4727119757367828,0.5016994590535194,1750.0,1.0015766547881757
q[42],0.5099656568529732,0.0008853254583643354,0.0345730643713098,0.4517536287612744,0.4858500340763882,0.5068410049501435,0.530106555229241,0.5873174128473015,1525.0,1.000179771861326
q[43],0.6624182946509348,0.0007302646126522251,0.029419786445361654,0.6016547814797673,0.6427632152703515,0.6632034477868542,0.682409662848104,0.7187602866630186,1623.0,1.0028975017663446
q[44],0.8514114270384505,0.000689775693367158,0.029434919968272744,0.7907715376940829,0.8320834993521425,0.8520805921827241,0.8719610960971796,0.9054299448094016,1821.0,1.0008543372476029
q[45],0.5772691690371785,0.0006327535664417792,0.028523082198749408,0.5220953578312477,0.5577438444705026,0.5768756607163295,0.5971378676614251,0.6332209891576724,2032.0,1.000885297713273
q[46],0.8350493134645117,0.0009397527722403388,0.03573532712403371,0.7601877510951577,0.8119925972615556,0.8353245634275406,0.8606689125576344,0.9008918024450319,1446.0,1.0011663359056393
q[47],0.678378530912235,0.0009193267012097655,0.03375318969571832,0.6122390219113231,0.6554711881084045,0.6782841907656831,0.7013043545171727,0.7445482560112279,1348.0,1.0000715620932832
q[48],0.9971590487946782,8.196727098158133e-05,0.0043287722122371496,0.9846770285820338,0.996313954691744,0.9988391771092406,0.9997955854207589,0.9999995496848335,2789.0,1.0004616154972172
q[49],0.8312298080838529,0.0006744851404467235,0.02957753849809426,0.7701664326376811,0.8123650169428067,0.8313373865797935,0.851424871751939,0.8865281439747815,1923.0,1.0027450069411499
q[50],0.8979608572249718,0.0006521812564179791,0.027313861795890855,0.8407902129860927,0.8800419886206905,0.899156209052064,0.9170785796270597,0.9482487524376062,1754.0,1.0003309152609876
q[51],0.6533140416279106,0.0008136332675138247,0.032667147710450935,0.587600460333902,0.6318675404321364,0.6540212785506078,0.6756589782143978,0.714014630170311,1612.0,1.0007916609795495
q[52],0.7439771547938794,0.00087897092479458,0.0333661808818441,0.6778633051245782,0.720950563806142,0.7441699960249694,0.767033468747279,0.8079081134916766,1441.0,1.0077116385593725
q[53],0.41611827512589317,0.0004975413192333316,0.020795798746615714,0.376868046433496,0.40160355757202826,0.41617647185828693,0.42987669247057037,0.4582741502382238,1747.0,1.003502177335509
q[54],0.9518422455620553,0.0004354604672852202,0.018805641484134734,0.9110448503938744,0.9401082271317971,0.9535219666917141,0.9650430409040553,0.9835147917584626,1865.0,1.0004826341304445
q[55],0.8809150923770005,0.0007377051684324008,0.0287326456293509,0.8214179161854496,0.8624512888007121,0.882153606397031,0.9007112042108445,0.9339688574045906,1517.0,0.9994308702881736
q[56],0.997243855507563,8.037013088095908e-05,0.0042845647689457944,0.9849887404706608,0.9965605438642086,0.9989854225585588,0.9997968473956077,0.9999994811764241,2842.0,0.9994149689796485
q[57],0.9962741956704569,0.00010584805327833021,0.005359717326644248,0.980833773845127,0.994981421185303,0.9984650270346481,0.9997274023811774,0.9999966857617326,2564.0,1.0007165356415388
q[58],0.37663386184170317,0.0004472625744147893,0.02003716366199555,0.3368373260501303,0.3635977447103502,0.3763290030219709,0.38934386561231893,0.4178844504356788,2007.0,1.0009843399155527
q[59],0.664376156686719,0.0008553250338541508,0.03361982319131971,0.5963425451053187,0.6415515137128939,0.6650142123093506,0.6878556611808956,0.7274017184154301,1545.0,1.0006461302446503
q[60],0.9355184790037882,0.0010212152960038584,0.03034573513921775,0.8703973952979178,0.9169892294862046,0.9366065242759763,0.9568883099026155,0.9921970868683853,883.0,1.002028291369834
q[61],0.787741542720296,0.0009192466886216237,0.03643511684495056,0.7134213994854488,0.763425248440439,0.7884538138863044,0.8120751766245562,0.8579219751988107,1571.0,1.0026162907500014
q[62],0.9308451573807347,0.0006665026326719807,0.03085410511270184,0.8628795705388754,0.9114375772659149,0.9333214281766831,0.9531589322890851,0.9826415272567717,2143.0,1.002070707671329
q[63],0.9963016505092999,0.00010920297042896511,0.005614137348479855,0.9797197580194905,0.9953961962008292,0.9985466960517466,0.9997596996797634,0.9999984570258025,2643.0,1.0015168243823123
q[64],0.8488825625684678,0.0008635702841157357,0.03505712468930593,0.7777400156711824,0.8263149050853614,0.84890947647893,0.8735696535103956,0.9144827751874636,1648.0,1.0017685519092994
q[65],0.8681855084387848,0.0008265249292138666,0.032266245999878394,0.8021845977811688,0.8464456255093478,0.8689072789691916,0.8907174717773683,0.9290865121667742,1524.0,1.003625602195156
q[66],0.9968502579192665,8.951027243993776e-05,0.004721189600371963,0.983028694474483,0.9958793060391735,0.9987313113862032,0.999773721625114,0.9999987483397856,2782.0,1.0007998942943923
q[67],0.361745873702242,0.0009330892168048695,0.030018801250976664,0.3079095139944125,0.34053638047546303,0.3598831799148375,0.38139329798714244,0.42510567517606457,1035.0,1.0017633268778394
q[68],0.8870075332036368,0.0007661314356959954,0.030836195458483585,0.8226645337357503,0.867597799727947,0.8882804645053619,0.9083706001605921,0.9430274376594312,1620.0,1.0050169667622402
q[69],0.9597961470166848,0.0010857512031437761,0.03860147112950478,0.8650752748327938,0.9381816711296987,0.9703326560117143,0.9918510350206093,0.9999727405513299,1264.0,0.9992291699564952
q[70],0.5028889650947095,0.0007377221363813776,0.029984570802960235,0.44465365834269244,0.4823087669840468,0.5021493050078683,0.5224771891209796,0.5621581025761423,1652.0,1.003063405381249
q[71],0.7549297322249424,0.0010154265426912392,0.04199006690586739,0.6699420910040099,0.7278163498899621,0.7551554962168664,0.7847673352053728,0.8330529860740085,1710.0,1.0013244127719232
q[72],0.46185768120031706,0.0007184028034196628,0.030411442544320804,0.40203909721842934,0.44091227353151874,0.46167746894684136,0.4825761337971414,0.5216987568852535,1792.0,1.0015698191468752
q[73],0.6025099121534657,0.0010003708894942413,0.04147620226762754,0.52349454229447,0.5742480694536198,0.6022262491319322,0.6312771011556655,0.6836170676140114,1719.0,1.0025890297534017
q[74],0.9928035707458587,0.00022075263352233526,0.010864080193530721,0.9592021194422562,0.9907798932205412,0.997246923816384,0.9995390741433778,0.9999979770689116,2422.0,1.000417308039611
q[75],0.3606494582765442,0.000538712812233773,0.022001653849202347,0.31943393571395334,0.3456060906053184,0.36051790044194304,0.3751100588295204,0.4058603802116203,1668.0,1.0008941940769793
q[76],0.7638904382411194,0.0009109976323134301,0.03816416885078969,0.6861729201368334,0.7392096921518031,0.7644659293756366,0.7907170268532908,0.8365124630351848,1755.0,1.0003015782646323
q[77],0.3441912213808247,0.0011404800902703495,0.02157889597260474,0.3025251617216844,0.32941141243942285,0.3442503398390908,0.35859456835150505,0.38574962239495064,358.0,1.015762002295625
q[78],0.4453789335742665,0.0007041995473130928,0.02995953227954496,0.39067950103990345,0.4243578327985856,0.4443635302507837,0.4646313322780285,0.5061437025339423,1810.0,1.001754372967238
q[79],0.340981977388454,0.0020335170085268093,0.02199584953131466,0.29992599265318676,0.3253383288353507,0.3406409575495968,0.35566797721873417,0.3848746525191713,117.0,1.0307853361945596
q[80],0.594787880645072,0.0008787995724067879,0.03745995924899139,0.5221749819986864,0.5696548255338643,0.595447200624946,0.6203721065626986,0.666775517785153,1817.0,1.002047547424825
q[81],0.34101789959361806,0.0007100616807099042,0.023085196188598674,0.2975363058650076,0.3250855063860409,0.3402351865929973,0.3567825942033379,0.38716285754378194,1057.0,1.0013903128773982
q[82],0.3524948389375743,0.0004971330124393246,0.021788949189474296,0.3095166394808103,0.3377679228584959,0.3518285315940502,0.36643788732723553,0.3965179723428578,1921.0,0.9996770316411617
q[83],0.8445723203397018,0.0010523200066388271,0.03990499587750169,0.7621103951743895,0.81907483616613,0.8460074620004295,0.871709308300513,0.9171891234647753,1438.0,0.9998049653483605
q[84],0.7607266827461886,0.0009210983709154447,0.03857632116228831,0.6862907600735899,0.7343377812094379,0.7608790174749898,0.786683826611855,0.8362564326387508,1754.0,1.0018344221885083
q[85],0.9952594263614037,0.0001348641117163525,0.006839618500610467,0.9751453444154561,0.9935084903639463,0.9979401340749581,0.9996277585617525,0.9999979204520627,2572.0,1.0000021957732754
q[86],0.9963921656626558,0.00011050483831945209,0.005617299088578897,0.9798862501169354,0.9955083199986267,0.9985518355269808,0.9996887967150172,0.9999987493327207,2584.0,1.0016113925178194
q[87],0.8880454557231688,0.0008723017599878294,0.034008583444865126,0.8198466725805245,0.8653356875211593,0.8905798272995442,0.9121488041268215,0.9490719423918437,1520.0,1.0025269733402686
q[88],0.34066329737616957,0.00049635637452209,0.021000039867733508,0.30138999926769633,0.32591067714440186,0.34052430785415566,0.35510539232459215,0.3825065108810323,1790.0,1.000632622984246
q[89],0.9953689063366871,0.00013200645356970092,0.00667775231521677,0.9762475355593099,0.9936777497626001,0.9981313369486482,0.9996104888439301,0.9999986441542129,2559.0,1.000200907862701
q[90],0.3852623955957776,0.0006420112637235693,0.02674961329310041,0.33397106416129174,0.366790117614283,0.3844084629819159,0.4029130746813119,0.4386193069343929,1736.0,0.9996198400649314
q[91],0.9946684574512489,0.00016579871404728982,0.007932389922590377,0.9726323287897132,0.9929677693951079,0.9978768951549712,0.9996205142709798,0.9999982967734159,2289.0,1.0004670367363973
q[92],0.6303404625084832,0.0009766828245825192,0.0391283080446159,0.5526587736358515,0.603760716431702,0.6299709284776559,0.6570214471221355,0.7083747318453726,1605.0,1.002973837617617
q[93],0.7023010651243041,0.00101043621010249,0.03961373892240946,0.6238308175252383,0.6745235966475494,0.7031658317997922,0.7293880765690881,0.7794192608455811,1537.0,1.0048383974404822
q[94],0.8034764963240796,0.0010191818194803465,0.0417242630854391,0.7193376904443375,0.7752403568940996,0.8043164106935021,0.8314939059138544,0.8815617790320779,1676.0,1.0008619292507144
q[95],0.6882713016401346,0.0011997266117750216,0.04514544299582918,0.5984987482266617,0.6581416889551392,0.689360744184704,0.7200742461087717,0.7721685757051315,1416.0,1.0024946097535838
q[96],0.6428331404099206,0.0011889059460689312,0.04881758422675511,0.5493504168209302,0.6092668872529521,0.6414972365193348,0.6760883386630755,0.7400655802945161,1686.0,1.0008994382842482
q[97],0.3360146656165825,0.0005005035468877652,0.022332780093182344,0.2928772226631313,0.3210262302727076,0.33514014900469125,0.3506443017603488,0.3829681608504469,1991.0,0.999352559763083
q[98],0.8565894128741013,0.0008730289004098337,0.03791398770049406,0.7799203163529149,0.8313656830045123,0.8578150935411177,0.8823277103342749,0.9270494830391549,1886.0,1.0013016738020062
q[99],0.9465695873300229,0.0008633319181051757,0.03302174052345566,0.8751644756534698,0.9258612952087151,0.949328170458378,0.9716024291145693,0.9987667155554343,1463.0,1.002706173851249
q[100],0.6098200426979578,0.00174175611102591,0.05867934719802254,0.4944330976605599,0.5703503967214393,0.6104175104185259,0.6493390216748682,0.7257682414568385,1135.0,1.0033816205682082
q[101],0.5924854570250508,0.001031386676588896,0.04098383382045406,0.5116708412155915,0.5648265378343702,0.5935211776876796,0.6204203685566467,0.6714970585748523,1579.0,1.0005586061326204
q[102],0.6675541264791659,0.00093186315857456,0.04282517033945889,0.5808336468184726,0.6388364582867128,0.6679155233340284,0.6964929523107375,0.7507630799503577,2112.0,1.0030208110716734
q[103],0.33353968830188624,0.0005291968434904715,0.022557694398458058,0.2906631659634571,0.31897486649107043,0.3325995550751282,0.3484162775068633,0.37982043054205156,1817.0,1.0031934390324635
q[104],0.9849936346285367,0.0003997530678465672,0.01811282870823549,0.9355207430062884,0.9782080663599562,0.9922810802768453,0.9981764832027471,0.9999857903138087,2053.0,1.0020001379427017
q[105],0.6576255133735335,0.0012308767469206832,0.04587390281333004,0.5656478670714762,0.6267012159330719,0.6580327761425318,0.6874904061401111,0.7479467807506412,1389.0,1.0039390468363667
q[106],0.5890478894327237,0.0012645659313187466,0.0449410435375675,0.5004865636364836,0.5580749530538232,0.5892670829104465,0.6198394818580649,0.6735331017116244,1263.0,1.0038987049003643
q[107],0.7103994917064134,0.001084209936805653,0.042131008680933085,0.6256296408590418,0.6823582513432501,0.7111129419567408,0.7384450226192081,0.7911528576285511,1510.0,1.0012291131784659
q[108],0.9880099595442554,0.00032745431405431974,0.01684401565362931,0.9368588589114604,0.9844442742268794,0.9947620092316305,0.9990396715123706,0.9999982297121504,2646.0,0.9995659653392062
q[109],0.6823732121920065,0.0010182473405072172,0.042082081936812905,0.6002241877884886,0.6536354113884035,0.6822269795494529,0.71076454907292,0.7625346324880338,1708.0,1.0019208013162184
q[110],0.9407960055169211,0.0009938077738111336,0.03820670688927323,0.8583857223470567,0.915626994321376,0.9439479038043952,0.970706083432588,0.9993138430535575,1478.0,1.00317197148319
q[111],0.9606439753308659,0.0008952138124709043,0.03197805989376732,0.8851929612578615,0.9402233073798745,0.9670436960474281,0.9871975950987815,0.999891082767077,1276.0,1.0030914282161518
q[112],0.654577543502711,0.0010818173374680079,0.041435157519493324,0.5734162777961815,0.6273984077436272,0.6543900544464034,0.6824121605318114,0.7346810339143154,1467.0,1.0038695281937688
q[113],0.9145595771441666,0.0012181472483260801,0.04058460074524431,0.8342631049407445,0.8866127459749054,0.9169424932122194,0.9438065210683553,0.9887092991151191,1110.0,1.0034214209535866
q[114],0.8361995602229183,0.0011909530578449758,0.04863989928270635,0.7379241770449229,0.8044865370683669,0.8357569109737041,0.8696065829303374,0.9293589641180042,1668.0,1.0019698127599326
q[115],0.7681979651747399,0.0010849433344481585,0.04265911101086793,0.6822005021901042,0.7399892191912039,0.7689137326620854,0.7978420250728464,0.8483389386125875,1546.0,1.0011073087223474
q[116],0.9905566706025943,0.0002710337141226449,0.013035002923054925,0.9522878977678121,0.9872399759124306,0.9957760435206042,0.9990893747753059,0.9999942974012181,2313.0,1.0019918639768344
q[117],0.8046752772458016,0.0012230084993133923,0.04739848292580659,0.7080631102064386,0.7743222617556542,0.8058073479420611,0.8362595599072118,0.8959235812648301,1502.0,1.001756556510942
q[118],0.26569928948905813,0.0004139579726007604,0.018788402761923315,0.23000678876367833,0.252539416217046,0.2656494786461012,0.2783609792667646,0.3029558484543645,2060.0,1.0026480624718537
q[119],0.5809131013479787,0.0011301149284167799,0.045486248441890115,0.4944437195096001,0.5493322708818696,0.580577587716765,0.610199760802195,0.6748907732575877,1620.0,1.0005912409133868
q[120],0.656613356919534,0.0010981573016800152,0.045211550884703765,0.5676900807771347,0.625476554324094,0.6563570674645245,0.6870671852470688,0.7447668871908617,1695.0,1.0016899877955425
q[121],0.2930035921522571,0.0005685455612734618,0.023358851967754314,0.2481183378663111,0.2769402048331261,0.29236505807553054,0.30894572528850983,0.3396675500235976,1688.0,1.0018178544379495
q[122],0.8939501163643548,0.0013634125169191469,0.049478914614523466,0.7900389844592111,0.8606988538842268,0.895499626875617,0.9295907524452951,0.9855670717632683,1317.0,0.9993780439728907
q[123],0.418134650576371,0.0007913051107202986,0.030941952377757386,0.3576311820291539,0.3962223382263644,0.4181800596132155,0.4397751960808546,0.4792390706387709,1529.0,1.0012574457112269
q[124],0.8012730993759307,0.0015369430129324158,0.052278659656948466,0.6983825951044906,0.7669382212210412,0.799724620978169,0.8374432393992071,0.9043332143885721,1157.0,1.0021459559431267
q[125],0.9809303891591756,0.0006312695001000165,0.027312894614965555,0.9016706248195573,0.9743756005812096,0.9916646787473871,0.9983943787078352,0.9999940785997894,1872.0,0.9999779538304009
q[126],0.9733558092401797,0.0006129724425575598,0.02820339431458835,0.9005131102447611,0.9587979993419051,0.9826735182178555,0.9961719009220746,0.9999885064772347,2117.0,1.0010308510025872
q[127],0.4722370854249581,0.0009518331922662587,0.038192121513456675,0.39896221628423134,0.44593109149299226,0.4716029938121177,0.4980241409081788,0.5508076065487976,1610.0,1.0014922173761849
q[128],0.8593805009998162,0.0019883254574374833,0.06262436123184352,0.7383325109757135,0.8162775185642166,0.8594799028857651,0.9018658399552008,0.9790588538788014,992.0,1.0033624903237113
q[129],0.6419001670445297,0.0010439477977182453,0.04600482629538584,0.550974916649349,0.6109807561808813,0.6416983876432424,0.6729673508914513,0.7334055831024707,1942.0,1.000995083136508
q[130],0.6281755573027618,0.0017503279886559686,0.05914969225203405,0.5154306624946926,0.5865402664675117,0.6266734803798617,0.6677496269557197,0.7471179953138896,1142.0,1.0032040252421197
q[131],0.9505132010677442,0.0011686223770339481,0.04073449503832025,0.8580621910590271,0.9242598243457726,0.9583273432827875,0.9853999313589439,0.9999547339368462,1215.0,1.0005718279943456
q[132],0.597081156317216,0.0011663052561408762,0.042773360791793856,0.5151827782983452,0.5675025870358623,0.5981465265684753,0.6256532043885408,0.679773599198835,1345.0,1.0041736360096076
q[133],0.995388242867575,0.0001400365696596283,0.0068988444339339325,0.9761032165917943,0.9939716295394743,0.9980908425940298,0.9996077798511145,0.9999968260703063,2427.0,1.0005906942678258
q[134],0.27855993635863574,0.0006072566291973958,0.023266726905986183,0.23464345786456708,0.26301369271104613,0.27818694111741255,0.29331431561601434,0.3260065327395739,1468.0,1.001011601507809
q[135],0.992460673492609,0.0002303083422219409,0.010987421825124147,0.9593074928930354,0.9899537433244121,0.9968264114634591,0.9994575271577331,0.9999982786881421,2276.0,0.999357731421128
